Basis,Org_Code,Parent_Org,Org_Name,Standard_or_Item,Cancer_Type,Referral_Route_or_Stage,Treatment_Modality,Total,Within,After,Performance,Within_14_days,In_15_to_28_days,In_29_to_42_days,In_43_to_62_days,After_62_days,Within_31_days,In_32_to_38_days,In_39_to_48_days,In_49_to_62_days,In_63_to_76_days,In_77_to_90_days,In_91_to_104_days,After_104_days,In_15_to_16_days,In_17_to_21_days,In_22_to_28_days,After_28_days
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Skin,First Treatment,ALL MODALITIES,50,39,11,0.78,,,,,0,39,6,5,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Skin,Subsequent,ALL MODALITIES,8,8,0,1,,,,,0,8,0,0,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,6,6,0,1,,,,,0,6,0,0,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,2,2,0,1,,,,,0,2,0,0,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,4,4,0,1,,,,,0,4,0,0,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,3,3,0,1,,,,,0,3,0,0,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Urological - Other (a),First Treatment,ALL MODALITIES,17,14,3,0.823529412,,,,,0,14,2,1,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Urological - Other (a),Subsequent,ALL MODALITIES,9,7,2,0.777777778,,,,,1,7,0,1,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Urological - Prostate,First Treatment,ALL MODALITIES,44,44,0,1,,,,,0,44,0,0,0,,,,,,,,
Provider,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31D,Urological - Prostate,Subsequent,ALL MODALITIES,51,47,4,0.921568627,,,,,0,47,0,0,4,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Breast,First Treatment,ALL MODALITIES,29,23,6,0.793103448,,,,,0,23,0,3,3,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Breast,Subsequent,ALL MODALITIES,29,28,1,0.965517241,,,,,0,28,0,1,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Gynaecological,First Treatment,ALL MODALITIES,8,8,0,1,,,,,0,8,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Gynaecological,Subsequent,ALL MODALITIES,2,2,0,1,,,,,0,2,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,10,10,0,1,,,,,0,10,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,3,3,0,1,,,,,0,3,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Haematological - Other (a),First Treatment,ALL MODALITIES,6,6,0,1,,,,,0,6,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Haematological - Other (a),Subsequent,ALL MODALITIES,6,6,0,1,,,,,0,6,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Head & Neck,First Treatment,ALL MODALITIES,4,3,1,0.75,,,,,0,3,1,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,15,12,3,0.8,,,,,0,12,1,2,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,14,13,1,0.928571429,,,,,0,13,0,1,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Lung,First Treatment,ALL MODALITIES,4,4,0,1,,,,,0,4,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Lung,Subsequent,ALL MODALITIES,4,4,0,1,,,,,0,4,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Other (a),First Treatment,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Other (a),Subsequent,ALL MODALITIES,1,1,0,1,,,,,0,1,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Skin,First Treatment,ALL MODALITIES,17,17,0,1,,,,,0,17,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Skin,Subsequent,ALL MODALITIES,6,6,0,1,,,,,0,6,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,3,3,0,1,,,,,0,3,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,1,1,0,1,,,,,0,1,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,3,3,0,1,,,,,0,3,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Urological - Other (a),First Treatment,ALL MODALITIES,3,3,0,1,,,,,0,3,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Urological - Other (a),Subsequent,ALL MODALITIES,2,2,0,1,,,,,0,2,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Urological - Prostate,First Treatment,ALL MODALITIES,35,35,0,1,,,,,0,35,0,0,0,,,,,,,,
Provider,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31D,Urological - Prostate,Subsequent,ALL MODALITIES,20,20,0,1,,,,,0,20,0,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Breast,First Treatment,ALL MODALITIES,71,69,2,0.971830986,,,,,0,69,1,1,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Breast,Subsequent,ALL MODALITIES,128,126,2,0.984375,,,,,0,126,2,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Gynaecological,First Treatment,ALL MODALITIES,29,29,0,1,,,,,0,29,0,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Gynaecological,Subsequent,ALL MODALITIES,26,26,0,1,,,,,0,26,0,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,20,20,0,1,,,,,0,20,0,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,12,11,1,0.916666667,,,,,0,11,1,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Haematological - Other (a),First Treatment,ALL MODALITIES,15,14,1,0.933333333,,,,,0,14,0,0,1,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Haematological - Other (a),Subsequent,ALL MODALITIES,14,10,4,0.714285714,,,,,1,10,2,1,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Head & Neck,First Treatment,ALL MODALITIES,5,3,2,0.6,,,,,1,3,1,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Head & Neck,Subsequent,ALL MODALITIES,9,7,2,0.777777778,,,,,0,7,0,2,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,37,31,6,0.837837838,,,,,0,31,3,2,1,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,34,28,6,0.823529412,,,,,0,28,3,3,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Lung,First Treatment,ALL MODALITIES,28,27,1,0.964285714,,,,,0,27,0,1,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Lung,Subsequent,ALL MODALITIES,24,21,3,0.875,,,,,0,21,3,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Other (a),First Treatment,ALL MODALITIES,17,13,4,0.764705882,,,,,0,13,3,1,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Other (a),Subsequent,ALL MODALITIES,18,18,0,1,,,,,0,18,0,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Skin,First Treatment,ALL MODALITIES,36,34,2,0.944444444,,,,,0,34,1,0,1,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Skin,Subsequent,ALL MODALITIES,25,19,6,0.76,,,,,2,19,3,0,1,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,18,18,0,1,,,,,0,18,0,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,8,6,2,0.75,,,,,0,6,2,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,12,10,2,0.833333333,,,,,0,10,2,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,6,6,0,1,,,,,0,6,0,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Urological - Other (a),First Treatment,ALL MODALITIES,31,23,8,0.741935484,,,,,1,23,5,2,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Urological - Other (a),Subsequent,ALL MODALITIES,24,18,6,0.75,,,,,1,18,3,2,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Urological - Prostate,First Treatment,ALL MODALITIES,81,81,0,1,,,,,0,81,0,0,0,,,,,,,,
Provider,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,31D,Urological - Prostate,Subsequent,ALL MODALITIES,98,88,10,0.897959184,,,,,0,88,7,1,2,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Breast,First Treatment,ALL MODALITIES,69,60,9,0.869565217,,,,,0,60,7,2,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Breast,Subsequent,ALL MODALITIES,63,60,3,0.952380952,,,,,0,60,3,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Gynaecological,First Treatment,ALL MODALITIES,9,9,0,1,,,,,0,9,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Gynaecological,Subsequent,ALL MODALITIES,1,1,0,1,,,,,0,1,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,10,10,0,1,,,,,0,10,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,3,3,0,1,,,,,0,3,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Haematological - Other (a),First Treatment,ALL MODALITIES,6,6,0,1,,,,,0,6,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Haematological - Other (a),Subsequent,ALL MODALITIES,2,2,0,1,,,,,0,2,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Head & Neck,First Treatment,ALL MODALITIES,3,3,0,1,,,,,0,3,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,33,29,4,0.878787879,,,,,1,29,3,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,5,4,1,0.8,,,,,0,4,1,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Lung,First Treatment,ALL MODALITIES,15,15,0,1,,,,,0,15,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Lung,Subsequent,ALL MODALITIES,3,3,0,1,,,,,0,3,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Other (a),First Treatment,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Skin,First Treatment,ALL MODALITIES,78,74,4,0.948717949,,,,,1,74,2,1,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Skin,Subsequent,ALL MODALITIES,12,11,1,0.916666667,,,,,1,11,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,8,8,0,1,,,,,0,8,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,2,2,0,1,,,,,0,2,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,1,0,1,0,,,,,0,0,0,1,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Urological - Other (a),First Treatment,ALL MODALITIES,24,17,7,0.708333333,,,,,1,17,4,1,1,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Urological - Other (a),Subsequent,ALL MODALITIES,7,2,5,0.285714286,,,,,1,2,2,1,1,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Urological - Prostate,First Treatment,ALL MODALITIES,29,29,0,1,,,,,0,29,0,0,0,,,,,,,,
Provider,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,31D,Urological - Prostate,Subsequent,ALL MODALITIES,8,8,0,1,,,,,0,8,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Breast,First Treatment,ALL MODALITIES,42,38,4,0.904761905,,,,,0,38,3,1,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Breast,Subsequent,ALL MODALITIES,103,77,26,0.747572816,,,,,0,77,7,18,1,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Gynaecological,First Treatment,ALL MODALITIES,13,13,0,1,,,,,0,13,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Gynaecological,Subsequent,ALL MODALITIES,21,21,0,1,,,,,0,21,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,9,9,0,1,,,,,0,9,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,16,16,0,1,,,,,0,16,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Haematological - Other (a),First Treatment,ALL MODALITIES,11,11,0,1,,,,,0,11,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Haematological - Other (a),Subsequent,ALL MODALITIES,24,24,0,1,,,,,0,24,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Head & Neck,First Treatment,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Head & Neck,Subsequent,ALL MODALITIES,13,12,1,0.923076923,,,,,0,12,1,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,34,32,2,0.941176471,,,,,0,32,1,0,1,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,22,21,1,0.954545455,,,,,0,21,1,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Lung,First Treatment,ALL MODALITIES,23,21,2,0.913043478,,,,,0,21,2,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Lung,Subsequent,ALL MODALITIES,27,25,2,0.925925926,,,,,0,25,1,1,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Other (a),First Treatment,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Other (a),Subsequent,ALL MODALITIES,10,10,0,1,,,,,0,10,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Skin,First Treatment,ALL MODALITIES,144,144,0,1,,,,,0,144,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Skin,Subsequent,ALL MODALITIES,49,37,12,0.755102041,,,,,0,37,5,6,1,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,8,8,0,1,,,,,0,8,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,7,7,0,1,,,,,0,7,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,11,11,0,1,,,,,0,11,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Urological - Other (a),First Treatment,ALL MODALITIES,16,15,1,0.9375,,,,,0,15,1,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Urological - Other (a),Subsequent,ALL MODALITIES,10,10,0,1,,,,,0,10,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Urological - Prostate,First Treatment,ALL MODALITIES,32,32,0,1,,,,,0,32,0,0,0,,,,,,,,
Provider,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,31D,Urological - Prostate,Subsequent,ALL MODALITIES,54,51,3,0.944444444,,,,,0,51,3,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Breast,First Treatment,ALL MODALITIES,58,58,0,1,,,,,0,58,0,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Breast,Subsequent,ALL MODALITIES,26,26,0,1,,,,,0,26,0,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Head & Neck,First Treatment,ALL MODALITIES,37,36,1,0.972972973,,,,,0,36,0,1,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Head & Neck,Subsequent,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,33,28,5,0.848484848,,,,,1,28,0,4,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,16,10,6,0.625,,,,,0,10,2,2,2,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Lung,First Treatment,ALL MODALITIES,11,11,0,1,,,,,0,11,0,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Other (a),First Treatment,ALL MODALITIES,25,25,0,1,,,,,0,25,0,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Other (a),Subsequent,ALL MODALITIES,5,5,0,1,,,,,0,5,0,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Skin,First Treatment,ALL MODALITIES,56,46,10,0.821428571,,,,,0,46,3,5,2,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Skin,Subsequent,ALL MODALITIES,1,1,0,1,,,,,0,1,0,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,35,31,4,0.885714286,,,,,0,31,1,2,1,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,6,5,1,0.833333333,,,,,0,5,1,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,15,13,2,0.866666667,,,,,0,13,0,2,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,7,7,0,1,,,,,0,7,0,0,0,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Urological - Other (a),First Treatment,ALL MODALITIES,23,13,10,0.565217391,,,,,3,13,2,1,4,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Urological - Other (a),Subsequent,ALL MODALITIES,15,11,4,0.733333333,,,,,2,11,0,1,1,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Urological - Prostate,First Treatment,ALL MODALITIES,48,38,10,0.791666667,,,,,3,38,0,1,6,,,,,,,,
Provider,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31D,Urological - Prostate,Subsequent,ALL MODALITIES,11,3,8,0.272727273,,,,,4,3,1,1,2,,,,,,,,
Provider,REN,North West,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,31D,Breast,First Treatment,ALL MODALITIES,30,30,0,1,,,,,0,30,0,0,0,,,,,,,,
